Date;Sampling;Plot;Treat;Rep;Sub_sample;Weight;Phylum_SubPhylum;Class_SubClass;Order_SubOrder;Family_SubFamily;Genus;Species;Unclassified;Stadium;Weighted_Abundance;Trophic_level;Obs;Taxres_max
2022-08-02;3;P07;MSD;3;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;257;NA;NA;Cyclopoida
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Ephemeroptera;Baetidae;NA;NA;NA;NA;2;NA;NA;Baetidae
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;2;NA;NA;Caenis
2022-08-02;3;P08;CON;3;N;1;Crustacea;Malacostraca;Decapoda;Cambaridae;Procambarus;clarkii;NA;NA;1;NA;NA;clarkii
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;8;NA;NA;Chironominae
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;52;NA;NA;elegans
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;9;NA;NA;graellsii
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;1;NA;NA;Culex
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;7;NA;NA;oryzophilus
2022-08-02;3;P08;CON;3;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;15;NA;NA;Daphniidae/ Moinidae
2022-08-02;3;P08;CON;3;N;1;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;NA;NA;NA;9;NA;"Enviado; Foto 197,198";Erpobdella
2022-08-02;3;P08;CON;3;N;1;Cnidaria;Hydrozoa;Hydreyueduoida;Hydridae;NA;NA;NA;NA;3;NA;NA;Hydridae
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;fonscolombii;NA;NA;3;NA;NA;fonscolombii
2022-08-02;3;P08;CON;3;Y;2;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;58;NA;NA;peregra
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;1;NA;NA;vittigera
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;3;NA;NA;sardeus
2022-08-02;3;P08;CON;3;Y;2;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;176;NA;NA;acuta
2022-08-02;3;P08;CON;3;N;1;Mollusca;Gastropoda;Basommatophora;Planorbidae;Planorbis;carinatus;NA;NA;15;NA;NA;carinatus
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Diptera;Tanypodinae;NA;NA;NA;NA;2;NA;NA;Tanypodinae
2022-08-02;3;P08;CON;3;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;7;NA;NA;pygmaea
2022-08-02;3;P08;CON;3;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;716;NA;NA;Cyclopoida
2022-08-02;3;P09;AWD;3;N;1;Crustacea;Malacostraca;Decapoda;Cambaridae;Procambarus;clarkii;NA;NA;3;NA;NA;clarkii
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Diptera;Ceratopogoninae;NA;NA;NA;Pupa;1;NA;NA;Ceratopogoninae
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;10;NA;NA;Chironominae
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;3;NA;NA;elegans
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;2;NA;NA;oryzophilus
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroglyphus;NA;NA;Adult;2;NA;NA;Hydroglyphus
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroglyphus;NA;NA;Larvae;2;NA;NA;Hydroglyphus
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Enochrus;NA;NA;Adult;1;NA;"Enviado; Foto 201,202";Enochrus
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Enochrus;NA;NA;Larvae;2;NA;NA;Enochrus
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Helochares;NA;NA;Larvae;1;NA;NA;Helochares
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;fonscolombii;NA;NA;2;NA;NA;fonscolombii
2022-08-02;3;P09;AWD;3;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;148;NA;NA;peregra
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;1;NA;NA;vittigera
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;1;NA;NA;sardeus
2022-08-02;3;P09;AWD;3;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;12;NA;NA;acuta
2022-08-02;3;P09;AWD;3;N;1;Mollusca;Gastropoda;Basommatophora;Planorbidae;Planorbis;carinatus;NA;NA;24;NA;NA;carinatus
2022-08-02;3;P09;AWD;3;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;2;NA;NA;pygmaea
2022-08-02;3;P09;AWD;3;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-02;3;P09;AWD;3;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero 3;NA;2;NA;NA;NA
2022-08-02;3;P09;AWD;3;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;139;NA;NA;Cyclopoida
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;8;NA;NA;Chironominae
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;1;NA;NA;elegans
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;11;NA;NA;oryzophilus
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroglyphus;NA;NA;Larvae;1;NA;NA;Hydroglyphus
2022-08-02;3;P10;AWD;4;N;1;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;NA;NA;NA;8;NA;NA;Erpobdella
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Enochrus;NA;NA;Larvae;3;NA;NA;Enochrus
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Helochares;NA;NA;Larvae;3;NA;NA;Helochares
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Odonata;Libellulidae;Sympetrum;fonscolombii;NA;NA;1;NA;NA;fonscolombii
2022-08-02;3;P10;AWD;4;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;96;NA;NA;peregra
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;1;NA;NA;sardeus
2022-08-02;3;P10;AWD;4;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;22;NA;NA;acuta
2022-08-02;3;P10;AWD;4;N;1;Mollusca;Gastropoda;Basommatophora;Planorbidae;Planorbis;carinatus;NA;NA;8;NA;Un individuo grande y sin carena;carinatus
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Diptera;Stratiomyidae;NA;NA;NA;NA;1;NA;NA;Stratiomyidae
2022-08-02;3;P10;AWD;4;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;12;NA;NA;pygmaea
2022-08-02;3;P10;AWD;4;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;2;NA;NA;NA
2022-08-02;3;P10;AWD;4;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;377;NA;NA;Cyclopoida
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Ephemeroptera;Baetidae;NA;NA;NA;NA;8;NA;NA;Baetidae
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;3;NA;NA;Caenis
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;25;NA;NA;Chironominae
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Corixinae;Sigara;nigrolineata;NA;NA;4;NA;NA;nigrolineata
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;5;NA;NA;Culex
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;4;NA;NA;oryzophilus
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydaticus;NA;NA;Larvae;1;NA;NA;Hydaticus
2022-08-02;3;P11;MSD;4;N;1;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;NA;NA;NA;3;NA;NA;Erpobdella
2022-08-02;3;P11;MSD;4;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;11;NA;NA;peregra
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Mesoveliidae;Mesovelia;vittigera;NA;NA;1;NA;NA;vittigera
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;1;NA;NA;sardeus
2022-08-02;3;P11;MSD;4;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;47;NA;NA;acuta
2022-08-02;3;P11;MSD;4;N;1;Mollusca;Gastropoda;Basommatophora;Planorbidae;Planorbis;carinatus;NA;NA;6;NA;NA;carinatus
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Diptera;Tanypodinae;NA;NA;NA;NA;1;NA;NA;Tanypodinae
2022-08-02;3;P11;MSD;4;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;28;NA;NA;pygmaea
2022-08-02;3;P11;MSD;4;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;3;NA;NA;NA
2022-08-02;3;P11;MSD;4;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;781;NA;NA;Cyclopoida
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Ephemeroptera;Baetidae;NA;NA;NA;NA;3;NA;NA;Baetidae
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;2;NA;NA;Caenis
2022-08-02;3;P12;CON;4;N;1;Crustacea;Malacostraca;Decapoda;Cambaridae;Procambarus;clarkii;NA;NA;1;NA;NA;clarkii
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;6;NA;NA;Chironominae
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;31;NA;NA;elegans
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;4;NA;NA;graellsii
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;10;NA;NA;Culex
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;12;NA;NA;oryzophilus
2022-08-02;3;P12;CON;4;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;2;NA;NA;Daphniidae/ Moinidae
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Heteroptera;Gerridae;Gerris;NA;NA;NA;3;NA;NA;Gerris
2022-08-02;3;P12;CON;4;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;29;NA;NA;peregra
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;4;NA;NA;sardeus
2022-08-02;3;P12;CON;4;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;69;NA;NA;acuta
2022-08-02;3;P12;CON;4;N;1;Mollusca;Gastropoda;Basommatophora;Planorbidae;Planorbis;carinatus;NA;NA;15;NA;NA;carinatus
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Diptera;Tanypodinae;NA;NA;NA;NA;2;NA;NA;Tanypodinae
2022-08-02;3;P12;CON;4;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;8;NA;NA;pygmaea
2022-08-02;3;P12;CON;4;N;1;NA;NA;NA;NA;NA;NA;Larva diptero 1;NA;2;NA;NA;NA
2022-08-02;3;P12;CON;4;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;358;NA;NA;Cyclopoida
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Ephemeroptera;Caenidae;Caenis;NA;NA;NA;2;NA;NA;Caenis
2022-08-02;3;P13;MSD;5;N;1;Crustacea;Malacostraca;Decapoda;Cambaridae;Procambarus;clarkii;NA;NA;2;NA;NA;clarkii
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;3;NA;NA;Chironominae
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;44;NA;NA;elegans
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Heteroptera;Corixinae;Sigara;nigrolineata;NA;NA;5;NA;NA;nigrolineata
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;4;NA;NA;oryzophilus
2022-08-02;3;P13;MSD;5;N;1;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;NA;NA;NA;2;NA;NA;Erpobdella
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Heteroptera;Gerridae;Gerris;NA;NA;NA;1;NA;NA;Gerris
2022-08-02;3;P13;MSD;5;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;10;NA;NA;peregra
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;5;NA;NA;sardeus
2022-08-02;3;P13;MSD;5;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;19;NA;NA;acuta
2022-08-02;3;P13;MSD;5;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;9;NA;NA;pygmaea
2022-08-02;3;P13;MSD;5;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;2;NA;NA;NA
2022-08-02;3;P13;MSD;5;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero 1;NA;4;NA;NA;NA
2022-08-02;3;P13;MSD;5;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;99;NA;NA;Cyclopoida
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;Pupa;6;NA;NA;Chironominae
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;19;NA;NA;Chironominae
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;1;NA;NA;elegans
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroglyphus;NA;NA;Adult;1;NA;NA;Hydroglyphus
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydroglyphus;NA;NA;Larvae;2;NA;NA;Hydroglyphus
2022-08-02;3;P14;AWD;5;N;1;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;NA;NA;NA;2;NA;NA;Erpobdella
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Enochrus;NA;NA;Larvae;1;NA;NA;Enochrus
2022-08-02;3;P14;AWD;5;N;1;Mollusca;Gastropoda;Basommatophora;Lymnaeidae;Radix;peregra;NA;NA;12;NA;NA;peregra
2022-08-02;3;P14;AWD;5;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;36;NA;NA;acuta
2022-08-02;3;P14;AWD;5;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;5;NA;NA;pygmaea
2022-08-02;3;P14;AWD;5;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-02;3;P14;AWD;5;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;78;NA;NA;Cyclopoida
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;6;NA;NA;Chironominae
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;20;NA;NA;elegans
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;3;NA;NA;graellsii
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Diptera;Culicinae;Anopheles;NA;NA;NA;1;NA;NA;Anopheles
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;1;NA;NA;Culex
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;2;NA;NA;oryzophilus
2022-08-02;3;P15;CON;5;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;4;NA;NA;Daphniidae/ Moinidae
2022-08-02;3;P15;CON;5;N;1;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;NA;NA;NA;1;NA;NA;Erpobdella
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Heteroptera;Gerridae;Gerris;NA;NA;NA;2;NA;NA;Gerris
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;4;NA;NA;sardeus
2022-08-02;3;P15;CON;5;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;24;NA;NA;acuta
2022-08-02;3;P15;CON;5;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;8;NA;NA;pygmaea
2022-08-02;3;P15;CON;5;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;521;NA;NA;Cyclopoida
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;4;NA;NA;graellsii
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Diptera;Culicinae;Anopheles;NA;NA;NA;1;NA;NA;Anopheles
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;4;NA;NA;Culex
2022-08-31;4;P01;AWD;1;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;1;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;8;NA;NA;sardeus
2022-08-31;4;P01;AWD;1;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;5;NA;NA;acuta
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Diptera;Tanypodinae;NA;NA;NA;NA;1;NA;NA;Tanypodinae
2022-08-31;4;P01;AWD;1;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;29;NA;NA;pygmaea
2022-08-31;4;P01;AWD;1;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;22;NA;NA;Cyclopoida
2022-08-31;4;P02;MSD;1;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;2;NA;NA;Chironominae
2022-08-31;4;P02;MSD;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P02;MSD;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;1;NA;NA;graellsii
2022-08-31;4;P02;MSD;1;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;3;NA;NA;sardeus
2022-08-31;4;P02;MSD;1;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;1;NA;NA;acuta
2022-08-31;4;P02;MSD;1;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;6;NA;NA;pygmaea
2022-08-31;4;P02;MSD;1;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-31;4;P02;MSD;1;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;6;NA;NA;NA
2022-08-31;4;P02;MSD;1;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;72;NA;NA;Cyclopoida
2022-08-31;4;P03;CON;1;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;1;NA;NA;Chironominae
2022-08-31;4;P03;CON;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Coenagrion;NA;NA;NA;1;NA;NA;Coenagrion
2022-08-31;4;P03;CON;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;3;NA;NA;elegans
2022-08-31;4;P03;CON;1;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;2;NA;NA;graellsii
2022-08-31;4;P03;CON;1;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;6;NA;NA;sardeus
2022-08-31;4;P03;CON;1;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;9;NA;NA;acuta
2022-08-31;4;P03;CON;1;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;11;NA;NA;pygmaea
2022-08-31;4;P03;CON;1;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;3;NA;NA;NA
2022-08-31;4;P03;CON;1;N;1;NA;NA;NA;NA;NA;NA;Pupa diptero;NA;2;NA;NA;NA
2022-08-31;4;P03;CON;1;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;74;NA;NA;Cyclopoida
2022-08-31;4;P04;MSD;2;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;1;NA;NA;Chironominae
2022-08-31;4;P04;MSD;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;4;NA;NA;elegans
2022-08-31;4;P04;MSD;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;1;NA;NA;graellsii
2022-08-31;4;P04;MSD;2;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;2;NA;NA;sardeus
2022-08-31;4;P04;MSD;2;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;11;NA;NA;pygmaea
2022-08-31;4;P04;MSD;2;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
2022-08-31;4;P04;MSD;2;N;1;Crustacea;Copepoda;Cyclopoida;NA;NA;NA;NA;NA;87;NA;NA;Cyclopoida
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Ephemeroptera;Baetidae;NA;NA;NA;NA;1;NA;NA;Baetidae
2022-08-31;4;P05;AWD;2;N;1;Crustacea;Malacostraca;Decapoda;Cambaridae;Procambarus;clarkii;NA;NA;1;NA;NA;clarkii
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;Pupa;1;NA;NA;Chironominae
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Diptera;Chironominae;NA;NA;NA;NA;5;NA;NA;Chironominae
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;elegans;NA;NA;8;NA;NA;elegans
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Odonata;Coenagrionidae;Ischnura;graellsii;NA;NA;2;NA;NA;graellsii
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Heteroptera;Corixinae;Sigara;nigrolineata;NA;NA;2;NA;NA;nigrolineata
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Diptera;Culicinae;Culex;NA;NA;NA;3;NA;NA;Culex
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Coleoptera;Curculionidae;Lissorhoptrus;oryzophilus;NA;Adult;1;NA;NA;oryzophilus
2022-08-31;4;P05;AWD;2;N;1;Crustacea;Branchiopoda;Cladocera;Daphniidae/ Moinidae;NA;NA;NA;NA;10;NA;NA;Daphniidae/ Moinidae
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Heteroptera;Notonectidae;Anisops;sardeus;NA;NA;4;NA;NA;sardeus
2022-08-31;4;P05;AWD;2;N;1;Mollusca;Gastropoda;Basommatophora;Physidae;Physa;acuta;NA;NA;34;NA;NA;acuta
2022-08-31;4;P05;AWD;2;N;1;Arthropoda;Insecta;Heteroptera;Veliidae;Microvelia;pygmaea;NA;NA;35;NA;NA;pygmaea
2022-08-31;4;P05;AWD;2;N;1;NA;NA;NA;NA;NA;NA;No identificado 1;NA;1;NA;NA;NA
