Date,Sampling,Plot,Treat,Sub_sample,Weight,Phylum_SubPhylum,Class_SubClass,Order_SubOrder,Family_SubFamily,Genus,Species,Stadium,Unclassified,Trophic_level,Abundance,Weighted_Abundance,Obs
2022-08-02,3,P09,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,148,148,
2022-08-02,3,P09,AWD,N,1,Annelida,Oligochaeta,,,,,,,,60,60,
2022-08-02,3,P09,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,1,1,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-02,3,P09,AWD,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,3,3,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Collembola,,,,,,,,13,13,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,2,2,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,3,3,
2022-08-02,3,P09,AWD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,4,4,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helochares,sp,Larvae,,,1,1,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Larvae,,,2,2,
2022-08-02,3,P09,AWD,N,1,,,,,,,,Brichius elevatus,,1,1,"Enviado; Foto 199,200"
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Larvae,,,2,2,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,1,1,
2022-08-02,3,P09,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,24,24,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Adult,,,2,2,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Diptera,Ceratopogoninae,,,Pupa,,,1,1,
2022-08-02,3,P09,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,1,1,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,10,10,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Odonata,Libellulidae,,,,,,2,2,
2022-08-02,3,P09,AWD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-02,3,P09,AWD,N,1,,,,,,,,Pupa diptero 3,,2,2,
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Berosus ,sp,Adult,,,1,1,"Enviado; Foto 201,202"
2022-08-02,3,P09,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,1,1,
2022-08-02,3,P09,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,60,60,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,11,11,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Larvae,,,3,3,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helochares,sp,Larvae,,,3,3,
2022-08-02,3,P10,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,6,6,Un individuo grande y sin carena
2022-08-02,3,P10,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Planorbis,sp,,,,2,2,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Collembola,,,,,,,,20,20,
2022-08-02,3,P10,AWD,N,1,Nematoda,,,,,,,,,12,12,
2022-08-02,3,P10,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,2,2,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,6,6,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Diptera,Stratiomyidae,,,,,,1,1,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,8,8,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,6,6,
2022-08-02,3,P10,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,1,1,
2022-08-02,3,P10,AWD,N,1,,,,,,,,No identificado 1,,2,2,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,fonscolombii,,,,1,1,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Larvae,,,1,1,
2022-08-02,3,P10,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,1,1,
2022-08-02,3,P10,AWD,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,8,8,
2022-08-02,3,P10,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,22,22,
2022-08-02,3,P10,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,96,96,
2022-08-02,3,P10,AWD,N,1,Annelida,Oligochaeta,,,,,,,,337,337,
2022-08-02,3,P10,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,3,3,
2022-08-02,3,P10,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,2,2,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Hydaticus,sp,Larvae,,,1,1,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Collembola,,,,,,,,1,1,
2022-08-02,3,P11,MSD,Y,2,Nematoda,,,,,,,,,32,64,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,4,4,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,1,1,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,25,25,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,8,8,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,3,3,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,11,11,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,17,17,
2022-08-02,3,P11,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,6,6,
2022-08-02,3,P11,MSD,N,1,Crustacea,Ostracoda (azul),,,,,,,,9,9,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,4,4,
2022-08-02,3,P11,MSD,N,1,,,,,,,,No identificado 1,,3,3,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,5,5,
2022-08-02,3,P11,MSD,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,3,3,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Collembola,,,,,,,,5,5,
2022-08-02,3,P11,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-02,3,P11,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,47,47,
2022-08-02,3,P11,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,11,11,
2022-08-02,3,P11,MSD,Y,2,Annelida,Oligochaeta,,,,,,,,228,456,
2022-08-02,3,P11,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,89,89,
2022-08-02,3,P11,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,19,19,
2022-08-02,3,P11,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,138,138,
2022-08-02,3,P12,CON,N,1,Arthropoda,Collembola,,,,,,,,14,14,
2022-08-02,3,P12,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,20,20,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,12,12,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,6,6,
2022-08-02,3,P12,CON,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Planorbis,sp,,,,4,4,
2022-08-02,3,P12,CON,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,11,11,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,10,10,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,2,2,
2022-08-02,3,P12,CON,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,1,1,
2022-08-02,3,P12,CON,N,1,Crustacea,Ostracoda (redondo),,,,,,,,2,2,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,6,6,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,24,24,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,9,9,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,2,2,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,sp,,,,1,1,
2022-08-02,3,P12,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,2,2,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,3,3,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,2,2,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,1,1,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,2,2,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,2,2,
2022-08-02,3,P12,CON,N,1,Arthropoda,Insecta,Heteroptera,Gerridae,Gerris,sp,,,,3,3,
2022-08-02,3,P12,CON,N,1,,,,,,,,Larva diptero 1,,2,2,
2022-08-02,3,P12,CON,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,69,69,
2022-08-02,3,P12,CON,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,29,29,
2022-08-02,3,P12,CON,Y,2,Annelida,Oligochaeta,,,,,,,,71,142,
2022-08-02,3,P12,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,75,75,
2022-08-02,3,P12,CON,N,1,Crustacea,Ostracoda (4),,,,,,,,8,8,
2022-08-02,3,P12,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,97,97,
2022-08-02,3,P13,MSD,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,2,2,
2022-08-02,3,P13,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,19,19,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-02,3,P13,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,10,10,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,3,3,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,4,4,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,4,4,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Gerridae,Gerris,sp,,,,1,1,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,5,5,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,Sigara,sp,,,,2,2,
2022-08-02,3,P13,MSD,N,1,,,,,,,,No identificado 1,,2,2,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,3,3,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,5,5,
2022-08-02,3,P13,MSD,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,2,2,
2022-08-02,3,P13,MSD,N,1,Crustacea,Ostracoda (azul),,,,,,,,2,2,
2022-08-02,3,P13,MSD,N,1,Nematoda,,,,,,,,,4,4,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,2,2,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Collembola,,,,,,,,2,2,
2022-08-02,3,P13,MSD,N,1,,,,,,,,Pupa diptero 1,,4,4,
2022-08-02,3,P13,MSD,N,1,Annelida,Oligochaeta,,,,,,,,63,63,
2022-08-02,3,P13,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,17,17,
2022-08-02,3,P13,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,11,11,
2022-08-02,3,P13,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,43,43,
2022-08-02,3,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,36,36,
2022-08-02,3,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,12,12,
2022-08-02,3,P14,AWD,N,1,Annelida,Oligochaeta,,,,,,,,45,45,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,19,19,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Collembola,,,,,,,,22,22,
2022-08-02,3,P14,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,7,7,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,Pupa,,,6,6,
2022-08-02,3,P14,AWD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,2,2,
2022-08-02,3,P14,AWD,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,2,2,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,2,2,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,3,3,
2022-08-02,3,P14,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,1,1,
2022-08-02,3,P14,AWD,N,1,Nematoda,,,,,,,,,1,1,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Larvae,,,1,1,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Adult,,,1,1,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Larvae,,,1,1,
2022-08-02,3,P14,AWD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-02,3,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,Larvae,,,1,1,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,1,1,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,3,3,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Gerridae,Gerris,sp,,,,2,2,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,5,5,
2022-08-02,3,P15,CON,Y,2,Annelida,Oligochaeta,,,,,,,,182,364,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,18,18,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,2,2,
2022-08-02,3,P15,CON,N,1,Crustacea,Ostracoda (4),,,,,,,,12,12,
2022-08-02,3,P15,CON,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,24,24,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,4,4,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,6,6,
2022-08-02,3,P15,CON,N,1,Arthropoda,Collembola,,,,,,,,5,5,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,1,1,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,4,4,
2022-08-02,3,P15,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,1,1,
2022-08-02,3,P15,CON,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,1,1,
2022-08-02,3,P15,CON,N,1,Nematoda,,,,,,,,,5,5,
2022-08-02,3,P15,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,4,4,
2022-08-02,3,P15,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,28,28,
2022-08-02,3,P15,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,107,107,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,2,2,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,18,18,
2022-08-31,4,P01,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,1,1,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,11,11,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,5,5,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,2,2,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,1,1,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,2,2,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,8,8,
2022-08-31,4,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,1,1,
2022-08-31,4,P01,AWD,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,1,1,
2022-08-31,4,P01,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,5,5,
2022-08-31,4,P01,AWD,N,1,Annelida,Oligochaeta,,,,,,,,3,3,
2022-08-31,4,P01,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,17,17,
2022-08-31,4,P01,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,1,1,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-31,4,P02,MSD,N,1,Nematoda,,,,,,,,,4,4,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,4,4,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,2,2,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,5,5,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,1,1,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,2,2,
2022-08-31,4,P02,MSD,N,1,,,,,,,,Pupa diptero,,6,6,
2022-08-31,4,P02,MSD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P02,MSD,N,1,Arthropoda,Collembola,,,,,,,,2,2,
2022-08-31,4,P02,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,1,1,
2022-08-31,4,P02,MSD,N,1,Annelida,Oligochaeta,,,,,,,,47,47,
2022-08-31,4,P02,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,16,16,
2022-08-31,4,P02,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,1,1,
2022-08-31,4,P02,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,2,2,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,1,1,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,sp,,,,1,1,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,9,9,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,2,2,
2022-08-31,4,P03,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,7,7,
2022-08-31,4,P03,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,2,2,
2022-08-31,4,P03,CON,N,1,Crustacea,Ostracoda (4),,,,,,,,2,2,
2022-08-31,4,P03,CON,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,9,9,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,3,3,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,6,6,
2022-08-31,4,P03,CON,N,1,Annelida,Oligochaeta,,,,,,,,58,58,
2022-08-31,4,P03,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,2,2,
2022-08-31,4,P03,CON,N,1,Arthropoda,Collembola,,,,,,,,3,3,
2022-08-31,4,P03,CON,N,1,,,,,,,,Pupa diptero,,2,2,
2022-08-31,4,P03,CON,N,1,,,,,,,,No identificado 1,,3,3,
2022-08-31,4,P03,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,1,1,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,1,1,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-31,4,P04,MSD,N,1,Annelida,Oligochaeta,,,,,,,,54,54,
2022-08-31,4,P04,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,1,1,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,1,1,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,2,2,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,2,2,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,2,2,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,9,9,
2022-08-31,4,P04,MSD,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Collembola,,,,,,,,16,16,
2022-08-31,4,P04,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,7,7,
2022-08-31,4,P04,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,3,3,
2022-08-31,4,P04,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,1,1,
2022-08-31,4,P04,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,4,4,
2022-08-31,4,P04,MSD,N,1,Nematoda,,,,,,,,,2,2,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,7,7,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,2,2,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,1,1,
2022-08-31,4,P05,AWD,N,1,Annelida,Oligochaeta,,,,,,,,75,75,
2022-08-31,4,P05,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,34,34,
2022-08-31,4,P05,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,10,10,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,4,4,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,1,1,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,3,3,
2022-08-31,4,P05,AWD,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,10,10,
2022-08-31,4,P05,AWD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,1,1,
2022-08-31,4,P05,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,8,8,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,27,27,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,8,8,
2022-08-31,4,P05,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,19,19,
2022-08-31,4,P05,AWD,N,1,Arthropoda,Collembola,,,,,,,,5,5,
2022-08-31,4,P05,AWD,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,1,1,
